,Emotions,Path
2060,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_keep_fear.wav
2061,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_kick_fear.wav
2062,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_long_fear.wav
2063,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_thumb_fear.wav
2064,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_lid_fear.wav
2065,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_yearn_fear.wav
2066,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_tough_fear.wav
2067,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_sell_fear.wav
2068,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_join_fear.wav
2069,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_learn_fear.wav
2070,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_rain_fear.wav
2071,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_goose_fear.wav
2072,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_hush_fear.wav
2073,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_team_fear.wav
2074,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_hire_fear.wav
2075,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_haze_fear.wav
2076,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_such_fear.wav
2077,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_lose_fear.wav
2078,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_moon_fear.wav
2079,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_wash_fear.wav
2080,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_jar_fear.wav
2081,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_take_fear.wav
2082,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_size_fear.wav
2083,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_nag_fear.wav
2084,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_pool_fear.wav
2085,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_kite_fear.wav
2086,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_ton_fear.wav
2087,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_road_fear.wav
2088,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_have_fear.wav
2089,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_lean_fear.wav
2090,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_seize_fear.wav
2091,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_wheat_fear.wav
2092,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_shall_fear.wav
2093,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_good_fear.wav
2094,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_pike_fear.wav
2095,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_thin_fear.wav
2096,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_peg_fear.wav
2097,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_judge_fear.wav
2098,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_south_fear.wav
2099,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_pass_fear.wav
2100,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_sheep_fear.wav
2101,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_reach_fear.wav
2102,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_nice_fear.wav
2103,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_witch_fear.wav
2104,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_rose_fear.wav
2105,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_luck_fear.wav
2106,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_voice_fear.wav
2107,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_hate_fear.wav
2108,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_love_fear.wav
2109,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_said_fear.wav
2110,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_tire_fear.wav
2111,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_mop_fear.wav
2112,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_walk_fear.wav
2113,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_wag_fear.wav
2114,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_pole_fear.wav
2115,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_tip_fear.wav
2116,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_knock_fear.wav
2117,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_when_fear.wav
2118,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_laud_fear.wav
2119,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_vine_fear.wav
2120,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_juice_fear.wav
2121,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_youth_fear.wav
2122,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_sail_fear.wav
2123,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_shirt_fear.wav
2124,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_turn_fear.wav
2125,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_rush_fear.wav
2126,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_soup_fear.wav
2127,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_keg_fear.wav
2128,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_pick_fear.wav
2129,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_life_fear.wav
2130,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_gun_fear.wav
2131,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_pearl_fear.wav
2132,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_mob_fear.wav
2133,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_time_fear.wav
2134,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_mill_fear.wav
2135,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_phone_fear.wav
2136,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_puff_fear.wav
2137,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_jug_fear.wav
2138,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_tell_fear.wav
2139,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_met_fear.wav
2140,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_wire_fear.wav
2141,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_page_fear.wav
2142,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_third_fear.wav
2143,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_mood_fear.wav
2144,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_hall_fear.wav
2145,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_late_fear.wav
2146,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_shout_fear.wav
2147,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_ring_fear.wav
2148,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_red_fear.wav
2149,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_tool_fear.wav
2150,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_lore_fear.wav
2151,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_shack_fear.wav
2152,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_tape_fear.wav
2153,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_yes_fear.wav
2154,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_shawl_fear.wav
2155,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_which_fear.wav
2156,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_thought_fear.wav
2157,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_raise_fear.wav
2158,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_loaf_fear.wav
2159,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_near_fear.wav
2160,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_search_fear.wav
2161,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_rot_fear.wav
2162,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_limb_fear.wav
2163,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_vote_fear.wav
2164,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_rag_fear.wav
2165,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_match_fear.wav
2166,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_hit_fear.wav
2167,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_white_fear.wav
2168,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_kill_fear.wav
2169,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_neat_fear.wav
2170,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_perch_fear.wav
2171,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_void_fear.wav
2172,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_hash_fear.wav
2173,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_live_fear.wav
2174,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_home_fear.wav
2175,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_lot_fear.wav
2176,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_half_fear.wav
2177,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_rough_fear.wav
2178,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_pad_fear.wav
2179,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_talk_fear.wav
2180,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_king_fear.wav
2181,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_mess_fear.wav
2182,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_note_fear.wav
2183,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_young_fear.wav
2184,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_numb_fear.wav
2185,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_should_fear.wav
2186,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_lease_fear.wav
2187,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_read_fear.wav
2188,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_wife_fear.wav
2189,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_mode_fear.wav
2190,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_mouse_fear.wav
2191,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_hole_fear.wav
2192,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_ripe_fear.wav
2193,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_raid_fear.wav
2194,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_rat_fear.wav
2195,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_hurl_fear.wav
2196,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_sure_fear.wav
2197,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_whip_fear.wav
2198,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_keen_fear.wav
2199,fear,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Fear/OAF_soap_fear.wav
2200,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_book_ps.wav
2201,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_ditch_ps.wav
2202,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_fail_ps.wav
2203,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_bath_ps.wav
2204,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_bean_ps.wav
2205,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_fall_ps.wav
2206,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_chain_ps.wav
2207,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_cool_ps.wav
2208,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_dead_ps.wav
2209,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_chair_ps.wav
2210,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_dab_ps.wav
2211,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_calm_ps.wav
2212,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_date_ps.wav
2213,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_chat_ps.wav
2214,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_doll_ps.wav
2215,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_boat_ps.wav
2216,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_base_ps.wav
2217,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_deep_ps.wav
2218,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_burn_ps.wav
2219,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_came_ps.wav
2220,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_bought_ps.wav
2221,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_dime_ps.wav
2222,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_bar_ps.wav
2223,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_death_ps.wav
2224,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_beg_ps.wav
2225,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_chief_ps.wav
2226,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_door_ps.wav
2227,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_choice_ps.wav
2228,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_dip_ps.wav
2229,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_cheek_ps.wav
2230,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_cab_ps.wav
2231,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_back_ps.wav
2232,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_cause_ps.wav
2233,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_bite_ps.wav
2234,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_dodge_ps.wav
2235,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_chalk_ps.wav
2236,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_bone_ps.wav
2237,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_check_ps.wav
2238,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_dog_ps.wav
2239,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_vote_ps.wav
2240,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_size_ps.wav
2241,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_shack_ps.wav
2242,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rag_ps.wav
2243,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tough_ps.wav
2244,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_perch_ps.wav
2245,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_hate_ps.wav
2246,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_pole_ps.wav
2247,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_loaf_ps.wav
2248,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_seize_ps.wav
2249,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_merge_ps.wav
2250,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_food_ps.wav
2251,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rose_ps.wav
